transaction_id,step,transaction_type,amount,sender_account,sender_old_balance,sender_new_balance,recipient_account,recipient_old_balance,recipient_new_balance,is_suspicious
24559,28,DEPOSIT,486903.38,C516949,647556.87,647556.87,M888824,811301.82,1298205.2,0
1078,10,PAYMENT,215395.74,C799901,644178.09,428782.35,M854880,999871.44,999871.44,0
5136,2,PAYMENT,205940.2,C128586,441725.89,235785.69,M800614,635576.54,635576.54,0
19186,15,PAYMENT,218320.76,C539382,671111.42,452790.66,M509722,310289.7,310289.7,0
3208,12,TRANSFER,222003.32,C783575,817240.24,595236.92,C197101,879872.17,1101875.49,1
12739,16,CASH_OUT,112194.95,C747987,459056.02,346861.07,C580250,558771.17,670966.12,0
9755,10,PAYMENT,80050.31,C747923,884578.48,804528.17,M860538,245664.67,245664.67,0
21017,15,CASH_OUT,443333.74,C880157,670378,227044.26,C408320,618611.19,1061944.93,1
2151,8,PAYMENT,15334.99,C848467,92102.38,76767.39,M607405,910993.8,910993.8,0
15022,9,CASH_OUT,142842.46,C241673,369170.87,226328.41,C330225,811022.22,953864.68,0
17330,22,PAYMENT,315236.92,C155973,679334.62,364097.7,M254710,522434.56,522434.56,0
3490,21,PAYMENT,317824.2,C208454,851447.45,533623.25,M730968,515416.96,515416.96,0
24399,3,TRANSFER,429542.05,C689370,553091.93,123549.88,C440168,775719.13,1205261.18,1
23458,20,CASH_OUT,461128.79,C126770,612329.56,151200.77,C475938,597202.94,1058331.73,1
11552,14,TRANSFER,80466.84,C729857,463088.58,382621.74,C721036,480177.51,560644.35,0
12372,3,CASH_OUT,485922.91,C394696,825925.16,340002.25,C650272,623209.63,1109132.54,1
24524,9,CASH_OUT,316783.28,C167636,155792.16,0,C609683,69746.25,386529.53,1
4346,17,PAYMENT,244521.24,C194529,772188.96,527667.72,M415530,315751.87,315751.87,0
2381,14,TRANSFER,340238.89,C398443,584326.43,244087.54,C307274,97019.63,437258.52,1
6596,10,TRANSFER,208500.62,C822706,689785.45,481284.83,C622928,909769.76,1118270.38,1
15912,18,DEPOSIT,428083.39,C175597,114819.5,114819.5,M260461,357306.93,785390.32,0
3530,24,CASH_OUT,394243.01,C475844,619603.32,225360.31,C995750,722628.5,1116871.51,1
605,5,CASH_OUT,84820.35,C497053,68453.17,0,C689163,224480.5,309300.85,0
4150,6,PAYMENT,108358.62,C290850,130998.67,22640.05,M330996,382651.56,382651.56,0
21809,21,PAYMENT,142080.08,C642389,994319.21,852239.13,M505648,488220.23,488220.23,0
4541,13,PAYMENT,158977.97,C191837,38433.03,0,M224390,690653.22,690653.22,0
14316,5,PAYMENT,401178.48,C345991,60806.22,0,M549824,645363.3,645363.3,0
876,26,TRANSFER,427109.83,C117882,694143.41,267033.58,C977292,182665.99,609775.82,1
18435,10,CASH_OUT,106181.39,C224062,591805.63,485624.24,C882214,942089.31,1048270.7,0
2468,26,TRANSFER,201213.84,C593888,930970.39,729756.55,C621904,926001,1127214.84,1
8649,15,CASH_OUT,38723.22,C781059,89031.57,50308.35,C114265,504917.8,543641.02,0
23242,21,CASH_OUT,40354.26,C439624,442180.39,401826.13,C830678,758908.51,799262.77,0
13361,7,PAYMENT,129081.43,C674187,428519.78,299438.35,M433905,890569.02,890569.02,0
6736,16,CASH_OUT,1771.91,C816005,415464.56,413692.65,C328111,849843.73,851615.64,0
21951,25,DEPOSIT,280323.85,C587196,649397.92,649397.92,M295042,841920.47,1122244.32,0
22439,8,PAYMENT,194364.22,C809166,613606.56,419242.34,M670244,103854.99,103854.99,0
15688,21,TRANSFER,151573.44,C739990,951509.36,799935.92,C401289,299737.72,451311.16,0
19293,13,DEPOSIT,106271.47,C283921,545915.18,545915.18,M304661,275478.81,381750.28,0
24916,30,TRANSFER,497417.05,C721183,706687.1,209270.05,C358414,210835.77,708252.82,1
21675,7,PAYMENT,222864.38,C158676,7040.43,0,M100675,354606.54,354606.54,0
21020,26,PAYMENT,218006.21,C721110,179919.43,0,M247811,277734.09,277734.09,0
18903,2,CASH_OUT,401729.85,C805506,427367.22,25637.37,C259317,507895,909624.85,1
576,28,PAYMENT,96866.03,C517236,729037.62,632171.59,M983671,429700.81,429700.81,0
6078,11,TRANSFER,419967.81,C721623,133388.54,0,C450399,455369.48,875337.29,1
10476,4,TRANSFER,355439.74,C802600,553458.17,198018.43,C810154,70429.76,425869.5,1
17494,25,PAYMENT,392400.21,C560435,333034.05,0,M812309,697559.18,697559.18,0
20551,20,PAYMENT,264267.3,C300259,610819.58,346552.28,M172987,200885.18,200885.18,0
5305,9,TRANSFER,260802.37,C344671,324555.01,63752.64,C592972,325318.83,586121.2,1
4646,21,CASH_OUT,362627.43,C561965,40695.86,0,C339586,833986.34,1196613.77,1
6484,4,PAYMENT,339854.36,C552369,823135.39,483281.03,M907448,994987.58,994987.58,0
914,12,PAYMENT,278643.21,C427414,869182.86,590539.65,M941411,892025.57,892025.57,0
15971,15,CASH_OUT,124937.32,C508970,684093.6,559156.28,C907170,203377.4,328314.72,0
1860,19,PAYMENT,113089.36,C502137,847420.89,734331.53,M783933,336129.42,336129.42,0
510,26,DEPOSIT,255762.45,C307382,467103.69,467103.69,M493769,855624.57,1111387.02,0
17530,1,PAYMENT,351662.56,C245625,807045.49,455382.93,M371418,180968.31,180968.31,0
14264,12,TRANSFER,478547.62,C805747,35506.99,0,C694936,0,0,1
12894,17,CASH_OUT,476261.92,C607998,281406.24,0,C569257,791054.83,1267316.75,1
10766,20,TRANSFER,163560.18,C621028,775008.93,611448.75,C982701,496868.15,660428.33,0
7723,2,TRANSFER,259027.21,C954271,423966.62,164939.41,C424945,704151.03,963178.24,1
7970,23,DEPOSIT,442970.56,C941904,779925.35,779925.35,M809222,567253.27,1010223.83,0
10612,26,TRANSFER,439667.57,C526179,304666.61,0,C194297,750605.49,1190273.06,1
18593,27,PAYMENT,199050.24,C182691,291824.26,92774.02,M390519,233589.23,233589.23,0
4348,21,TRANSFER,499270.6,C603642,851107.65,351837.05,C148548,638624.14,1137894.74,1
9153,17,PAYMENT,358549.94,C654992,395289.68,36739.74,M147110,783455.54,783455.54,0
9190,11,CASH_OUT,381265.15,C995246,584764.63,203499.48,C435553,157801.39,539066.54,1
2698,13,TRANSFER,142720.99,C224717,451398.84,308677.85,C814080,104894.73,247615.72,0
21745,30,PAYMENT,244326.6,C396210,924764.43,680437.83,M261023,114550.53,114550.53,0
23379,20,TRANSFER,131078.39,C382739,62266.95,0,C512106,299676.91,430755.3,0
11410,10,PAYMENT,238477.52,C910203,845285.98,606808.46,M970983,775887.38,775887.38,0
16784,8,TRANSFER,5397.75,C760243,316684.89,311287.14,C610458,129101.83,134499.58,0
2221,28,TRANSFER,389605.58,C716458,354755.17,0,C716045,259120.1,648725.68,1
16748,25,TRANSFER,116656.38,C391672,622389.59,505733.21,C801021,317925.36,434581.74,0
21664,6,PAYMENT,474693.47,C181360,242151.55,0,M426907,503443.93,503443.93,0
6479,5,CASH_OUT,152582.14,C612390,294107.43,141525.29,C317577,787021.95,939604.09,0
6551,13,PAYMENT,300045.4,C502086,7540.27,0,M472619,636946.52,636946.52,0
903,22,TRANSFER,201215.22,C368210,334577.69,133362.47,C838936,932798.06,1134013.28,1
8363,19,DEPOSIT,274639.56,C675890,831093.46,831093.46,M351921,831095.14,1105734.7,0
21930,23,PAYMENT,2398.11,C736408,313232.55,310834.44,M978524,623016.29,623016.29,0
514,13,CASH_OUT,473400.17,C199039,717186.89,243786.72,C364982,572670.58,1046070.75,1
21190,7,CASH_OUT,287800.12,C876788,531064.93,243264.81,C849147,57908.46,345708.58,1
21036,4,CASH_OUT,479837.98,C590521,720152,240314.02,C903369,0,0,1
2116,25,PAYMENT,281621.02,C717195,378716.97,97095.95,M806406,902369.24,902369.24,0
12989,17,PAYMENT,178070.82,C765294,971355.86,793285.04,M820950,989316.97,989316.97,0
3502,11,DEPOSIT,154234.82,C497921,319140.75,319140.75,M249344,469489.83,623724.65,0
6686,16,CASH_OUT,329487.07,C978593,756930.65,427443.58,C264021,329072.48,658559.55,1
252,19,TRANSFER,266122.1,C529497,617859.15,351737.05,C913758,757937.74,1024059.84,1
8226,8,CASH_OUT,111358.59,C474968,509464.53,398105.94,C964941,216411.3,327769.89,0
9135,11,CASH_OUT,492057.84,C296311,639524.32,147466.48,C804758,404064.1,896121.94,1
13135,2,CASH_OUT,91346.29,C360262,100905.07,9558.78,C720086,905821.49,997167.78,0
24673,7,DEPOSIT,471063.83,C869300,396738.3,396738.3,M213906,743696.17,1214760,0
18052,15,CASH_OUT,68282.29,C644218,856855.83,788573.54,C332208,610227.06,678509.35,0
6716,13,PAYMENT,149706.96,C775158,735685.98,585979.02,M681398,994191.03,994191.03,0
8043,7,PAYMENT,222639.81,C251880,435335.42,212695.61,M962325,489098.63,489098.63,0
16792,15,PAYMENT,290393.71,C599005,363657.18,73263.47,M988504,819810.1,819810.1,0
16117,18,PAYMENT,226064.59,C887080,968544.67,742480.08,M429464,743734.07,743734.07,0
23310,18,PAYMENT,407403.9,C733822,909241.12,501837.22,M106426,952223.95,952223.95,0
19688,18,CASH_OUT,347167.4,C233849,431491.41,84324.01,C839663,558108.15,905275.55,1
19862,10,PAYMENT,437424.16,C838985,471292.35,33868.19,M954297,640527.03,640527.03,0
1257,9,PAYMENT,24369.1,C667942,625159.81,600790.71,M640218,399139.31,399139.31,0
17709,28,PAYMENT,5114.63,C809145,207680.09,202565.46,M684282,795226.61,795226.61,0
2993,7,PAYMENT,472991.67,C910713,870638.36,397646.69,M196574,347507.37,347507.37,0
264,17,PAYMENT,286447.57,C627870,352518.46,66070.89,M737069,369605.44,369605.44,0
11605,22,CASH_OUT,296771.22,C126878,473576.3,176805.08,C620879,138739.57,435510.79,1
16239,13,TRANSFER,59322.07,C410061,923575.57,864253.5,C807581,583053.97,642376.04,0
22514,5,CASH_OUT,343641.21,C604443,356174.95,12533.74,C214385,584027.33,927668.54,1
1098,23,PAYMENT,492830.62,C964919,479543.93,0,M912049,607872.01,607872.01,0
4292,25,PAYMENT,363130.25,C813717,679250.36,316120.11,M240226,277174.13,277174.13,0
8816,18,PAYMENT,387394.25,C732107,481800.2,94405.95,M104907,426663.34,426663.34,0
6690,17,PAYMENT,70306.18,C505123,785977.43,715671.25,M915868,983831.43,983831.43,0
11975,20,CASH_OUT,93616.51,C659836,83655.75,0,C847657,679545.54,773162.05,0
12247,30,PAYMENT,475972.51,C270636,200262.57,0,M340160,919319,919319,0
22149,4,TRANSFER,174068.48,C774615,843157.7,669089.22,C966186,66740.39,240808.87,0
18383,27,DEPOSIT,37297.84,C947386,163958.48,163958.48,M120208,573598.99,610896.83,0
12336,29,PAYMENT,73673.25,C957679,363386.53,289713.28,M233987,726124.52,726124.52,0
7829,16,PAYMENT,403001.92,C212264,913946.7,510944.78,M912062,565719.18,565719.18,0
17997,10,CASH_OUT,464119.71,C466710,839826.71,375707,C450080,567880.37,1032000.08,1
3822,19,PAYMENT,128778.12,C592387,725698.51,596920.39,M489232,879032.1,879032.1,0
9761,24,TRANSFER,20315.53,C789114,927513.76,907198.23,C117997,486952.65,507268.18,0
6509,25,PAYMENT,470625.88,C751616,514107.54,43481.66,M954589,687484.14,687484.14,0
2547,7,PAYMENT,140110,C947463,940687.14,800577.14,M628226,146498.54,146498.54,0
14439,8,TRANSFER,147353.75,C943049,468736.19,321382.44,C898210,472783.42,620137.17,0
14303,11,TRANSFER,32052.82,C614849,45565.11,13512.29,C808363,846276.66,878329.48,0
14106,1,PAYMENT,258637.18,C440287,493578.69,234941.51,M461633,886803.3,886803.3,0
22860,6,PAYMENT,67458.27,C846394,802009.5,734551.23,M443742,191977.53,191977.53,0
24702,20,TRANSFER,266381.89,C607663,481332.11,214950.22,C198285,138513.74,404895.63,1
17537,29,TRANSFER,198677.51,C559851,415334.26,216656.75,C934787,0,0,1
17531,11,PAYMENT,386711.01,C579207,672385.64,285674.63,M741962,824406.22,824406.22,0
4450,12,PAYMENT,55023.71,C176350,982195.7,927171.99,M388496,655593.03,655593.03,0
5285,8,CASH_OUT,414940.45,C778759,191279.02,0,C516974,674405.32,1089345.77,1
14156,2,DEPOSIT,318748.35,C981861,522489.14,522489.14,M221477,692551.66,1011300.01,0
10236,3,PAYMENT,101702.72,C680142,650411.61,548708.89,M413786,830591.23,830591.23,0
9481,11,PAYMENT,274402.33,C702646,512031.72,237629.39,M750265,366548.54,366548.54,0
6647,11,CASH_OUT,95865.6,C816406,939124.72,843259.12,C510348,481698.55,577564.15,0
13462,26,CASH_OUT,186423.02,C820073,341659.24,155236.22,C407424,86345.33,272768.35,0
4011,4,PAYMENT,356033.67,C155270,211448.94,0,M194516,786197.1,786197.1,0
14911,6,CASH_OUT,248519.51,C687483,690450.12,441930.61,C840168,833989.2,1082508.71,1
15717,28,TRANSFER,69093.27,C951276,983660.18,914566.91,C575788,834346.65,903439.92,0
15277,2,TRANSFER,424305.54,C285407,584269.06,159963.52,C192786,599435.33,1023740.87,1
8930,15,PAYMENT,195294.18,C327239,699262.88,503968.7,M947171,794103.95,794103.95,0
23267,11,CASH_OUT,173325.32,C298977,627134.28,453808.96,C151896,679756.59,853081.91,0
16913,16,PAYMENT,263618.26,C695306,25474.65,0,M993101,149848.02,149848.02,0
12320,20,CASH_OUT,469081.64,C851700,194138.13,0,C928585,160859.5,629941.14,1
16642,28,TRANSFER,173151.42,C798353,626838.86,453687.44,C989979,569999.07,743150.49,0
23609,27,CASH_OUT,172011.3,C532622,463676.37,291665.07,C537996,798110.76,970122.06,0
23172,13,DEPOSIT,294068.64,C978586,916344.82,916344.82,M446186,187238.65,481307.29,0
7559,5,PAYMENT,363958.9,C642994,700586.77,336627.87,M145743,576232.64,576232.64,0
10300,11,TRANSFER,473308.22,C431216,578483.17,105174.95,C381280,952944.2,1426252.42,1
14889,20,TRANSFER,393922.63,C456958,561724.98,167802.35,C440907,71438.76,465361.39,1
225,30,DEPOSIT,24893.1,C897826,468409.55,468409.55,M434302,32835.43,57728.53,0
9130,23,TRANSFER,286013.22,C297060,521751.41,235738.19,C947299,110975.2,396988.42,1
3847,11,DEPOSIT,45117.06,C195446,702644.72,702644.72,M410782,684994.72,730111.78,0
20632,26,TRANSFER,178825.99,C340816,615142.68,436316.69,C156624,911303.38,1090129.37,0
7782,8,TRANSFER,324161.84,C258890,659000.32,334838.48,C661911,67665.01,391826.85,1
12217,17,CASH_OUT,18179.5,C175003,919733.41,901553.91,C302338,647148.97,665328.47,0
12053,26,DEPOSIT,97725.39,C878930,442891.66,442891.66,M148139,816840.58,914565.97,0
1505,26,PAYMENT,141789.91,C599348,37280.64,0,M302811,137615.58,137615.58,0
3019,6,DEPOSIT,27144.34,C243533,613957.65,613957.65,M995934,419599.09,446743.43,0
12033,29,TRANSFER,379167.29,C745789,243047.63,0,C433260,765699.15,1144866.44,1
4631,4,PAYMENT,150513.09,C590722,805891.4,655378.31,M415782,11758.6,11758.6,0
5863,25,PAYMENT,17208.2,C330093,890798.84,873590.64,M217827,109528.27,109528.27,0
14145,24,TRANSFER,151815.99,C893451,90089.31,0,C885064,724420.02,876236.01,0
5980,21,PAYMENT,119337.29,C889770,27322.96,0,M968541,262103.1,262103.1,0
3262,29,TRANSFER,377737.69,C824841,967376.07,589638.38,C975410,784766.21,1162503.9,1
20386,19,TRANSFER,302109.41,C992913,883174.08,581064.67,C819143,958877.59,1260987,1
9009,23,TRANSFER,96241.05,C107581,557098.5,460857.45,C388893,752727.47,848968.52,0
9004,23,TRANSFER,435166.88,C522086,785849.32,350682.44,C740596,757649.41,1192816.29,1
14132,10,PAYMENT,466004.21,C554847,927040.25,461036.04,M335928,144367.88,144367.88,0
19507,14,CASH_OUT,318068.43,C830067,562193.86,244125.43,C570839,255473.95,573542.38,1
10225,14,TRANSFER,76130.91,C269098,968038.5,891907.59,C100881,133434.48,209565.39,0
10608,25,PAYMENT,181301.33,C904287,844612.42,663311.09,M268918,223040.5,223040.5,0
4160,19,TRANSFER,260851.1,C632019,750205.3,489354.2,C330321,496817.48,757668.58,1
13463,18,CASH_OUT,209133.98,C497251,907494.95,698360.97,C397696,341940.48,551074.46,1
6004,10,TRANSFER,359977.52,C666465,149624.48,0,C116551,60204.46,420181.98,1
14980,30,PAYMENT,221237.3,C917990,454311.93,233074.63,M656420,366929.97,366929.97,0
22957,30,PAYMENT,366320.4,C303300,903846.97,537526.57,M535088,648248.98,648248.98,0
15426,7,PAYMENT,209619.01,C249757,901307.67,691688.66,M766714,591290.16,591290.16,0
18693,21,TRANSFER,257355.56,C790102,271047.68,13692.12,C736300,613516.4,870871.96,1
14763,10,TRANSFER,96737.62,C236124,879646.21,782908.59,C321760,57074.66,153812.28,0
9503,16,TRANSFER,465799.12,C571174,934518.19,468719.07,C273054,117574.82,583373.94,1
22882,21,PAYMENT,494150.03,C917110,72232.14,0,M434718,247879.58,247879.58,0
8346,1,DEPOSIT,440827.56,C671922,644098.28,644098.28,M676598,91800.16,532627.72,0
3512,2,CASH_OUT,362336.14,C358985,519714.29,157378.15,C635180,142208.59,504544.73,1
22501,29,TRANSFER,283501.73,C784713,638929.04,355427.31,C388715,124874.52,408376.25,1
434,21,PAYMENT,241143.41,C324155,252259.41,11116,M929773,499545.42,499545.42,0
24931,28,PAYMENT,109235.24,C310859,200708.42,91473.18,M228840,881130.66,881130.66,0
11098,19,CASH_OUT,337056.07,C879858,264841,0,C557474,846065.93,1183122,1
24176,21,PAYMENT,232155.67,C371769,751252,519096.33,M706971,299913.26,299913.26,0
19884,11,TRANSFER,317418,C427913,253447.01,0,C274258,485308.28,802726.28,1
6951,6,TRANSFER,465661.12,C866332,869120.81,403459.69,C719441,482823.98,948485.1,1
1536,9,TRANSFER,297471.47,C145562,276218.17,0,C259306,208332.86,505804.33,1
2879,8,PAYMENT,473034.03,C794473,789550.6,316516.57,M284783,10928.4,10928.4,0
9533,19,CASH_OUT,424885.46,C462252,795264.77,370379.31,C274894,173572.31,598457.77,1
1273,22,PAYMENT,435727.32,C247139,354801.42,0,M113763,338970.84,338970.84,0
21725,4,PAYMENT,236851.25,C792446,119758.79,0,M621002,229571.68,229571.68,0
3653,26,CASH_OUT,45224.29,C718674,213350.04,168125.75,C602877,926790.85,972015.14,0
6238,4,TRANSFER,106653.22,C900315,765434.01,658780.79,C380085,107152.42,213805.64,0
7318,5,PAYMENT,275963.42,C904190,88020.13,0,M478428,255476.24,255476.24,0
12085,25,TRANSFER,492477.8,C644992,743669.41,251191.61,C882092,947134.36,1439612.16,1
22011,29,PAYMENT,24845.05,C717921,835676.51,810831.46,M901482,929162.56,929162.56,0
23664,4,CASH_OUT,90876.39,C504520,621819.03,530942.64,C703386,366329.51,457205.9,0
23140,8,PAYMENT,376169.38,C231120,309975.29,0,M851043,873632.86,873632.86,0
13115,25,CASH_OUT,398254.55,C585398,963766.59,565512.04,C974785,687342.01,1085596.56,1
15057,13,PAYMENT,42733.46,C360050,409749.09,367015.63,M894513,937925.93,937925.93,0
5333,10,TRANSFER,447577.11,C274249,415445.32,0,C807528,916435.52,1364012.63,1
7859,9,PAYMENT,392087.16,C245004,678489.03,286401.87,M588310,192638.34,192638.34,0
22820,17,TRANSFER,129702.72,C229920,223707.97,94005.25,C425124,308733.12,438435.84,0
11580,12,PAYMENT,425044.82,C238640,477235.68,52190.86,M253114,122746.19,122746.19,0
21322,17,TRANSFER,70305.97,C733618,200145.14,129839.17,C257673,498354.63,568660.6,0
17291,14,PAYMENT,331446.98,C813091,417529.46,86082.48,M452536,369093.87,369093.87,0
10951,25,CASH_OUT,127164.48,C826082,797756.21,670591.73,C162012,25034.26,152198.74,0
5392,29,CASH_OUT,153004.37,C466512,549177.69,396173.32,C986973,863888.39,1016892.76,0
15668,25,PAYMENT,407645.64,C139650,844795.03,437149.39,M993734,171785.59,171785.59,0
22717,25,CASH_OUT,147235.83,C160801,83594.1,0,C193626,507385.42,654621.25,0
23220,1,CASH_OUT,413060.29,C534139,783092.16,370031.87,C367491,758934.55,1171994.84,1
17467,6,PAYMENT,446101.61,C447619,754678.14,308576.53,M927761,47117.19,47117.19,0
4310,8,DEPOSIT,185782.22,C177507,265288.52,265288.52,M527945,172393.44,358175.66,0
4029,28,PAYMENT,332402.99,C323341,161367.72,0,M474611,817033.03,817033.03,0
15355,26,CASH_OUT,320959.18,C336777,199368.53,0,C867303,579975.56,900934.74,1
24343,20,PAYMENT,324464.13,C321357,964999.81,640535.68,M474302,195315.22,195315.22,0
16683,13,DEPOSIT,97303.57,C232665,283541.5,283541.5,M418017,364636.87,461940.44,0
19453,8,PAYMENT,216942.52,C975628,648658.43,431715.91,M599345,142410.18,142410.18,0
246,8,TRANSFER,354355.06,C995719,677190.09,322835.03,C243977,841308.35,1195663.41,1
8498,25,PAYMENT,460701.44,C971714,65080.61,0,M951932,128939.65,128939.65,0
8014,22,TRANSFER,14649.62,C458394,530943.24,516293.62,C929398,846385.99,861035.61,0
7342,27,TRANSFER,325006.28,C860146,671204.7,346198.42,C656552,679182.53,1004188.81,1
309,16,DEPOSIT,325980.65,C369457,687582.44,687582.44,M786133,833472.1,1159452.75,0
10352,2,PAYMENT,290012.36,C616664,118487.15,0,M426316,739567.3,739567.3,0
14340,4,CASH_OUT,327213.61,C824395,934529.5,607315.89,C128394,412481.78,739695.39,1
6866,23,TRANSFER,59084.73,C889131,849300.95,790216.22,C116251,36189.3,95274.03,0
18866,8,DEPOSIT,279950.89,C556169,958165.93,958165.93,M472263,176616.24,456567.13,0
23775,11,PAYMENT,23413.97,C710506,760124.56,736710.59,M306007,118351.17,118351.17,0
18821,2,CASH_OUT,471521.87,C441597,739182.3,267660.43,C780822,996996.23,1468518.1,1
11419,30,PAYMENT,269313.08,C552749,509315.76,240002.68,M749108,943283.78,943283.78,0
7338,20,DEPOSIT,330308.24,C856646,601523.47,601523.47,M167580,626005.87,956314.11,0
18937,23,PAYMENT,16459.55,C590697,201096.57,184637.02,M531792,770963.26,770963.26,0
23701,26,PAYMENT,132395.05,C191413,343898.49,211503.44,M166351,551578.27,551578.27,0
11421,16,CASH_OUT,437450.18,C663933,492557.76,55107.58,C208716,434277.46,871727.64,1
20822,3,PAYMENT,26319.77,C511582,188956.55,162636.78,M273586,589156.51,589156.51,0
8450,20,DEPOSIT,262524.2,C709989,145059.62,145059.62,M150070,713888.73,976412.93,0
21847,24,TRANSFER,20660.74,C927150,366613.29,345952.55,C499995,806959.17,827619.91,0
24189,25,PAYMENT,245361.06,C270613,966376.65,721015.59,M659376,249970.48,249970.48,0
22822,21,DEPOSIT,426766.27,C180813,522973.36,522973.36,M243231,124542.78,551309.05,0
19241,13,PAYMENT,35306.25,C571313,276055.94,240749.69,M189792,799023.95,799023.95,0
2406,20,PAYMENT,459969.33,C577049,957427.59,497458.26,M700473,467534.82,467534.82,0
